Frequency (Hz),Magnitude (dB),Phase (Degrees)
49317.3803954893,-24.8513226704984,-173.706287427363
49431.0686986792,-24.8915307635547,-173.725709532832
49545.0190804747,-24.931738034286,-173.745099606835
49659.2321450293,-24.9719444867075,-173.76445779278
49773.7084978893,-25.0121501248192,-173.783784233965
49888.4487459969,-25.0523549526056,-173.803079073583
50003.4534976935,-25.092558974036,-173.822342454723
50118.7233627229,-25.1327621930645,-173.841574520374
50234.2589522343,-25.17296461363,-173.860775413427
50350.0608787861,-25.2131662396563,-173.879945276676
50466.1297563484,-25.2533670750522,-173.899084252826
50582.466200307,-25.2935671237115,-173.918192484489
50699.070827466,-25.3337663895127,-173.937270114193
50815.9442560516,-25.3739648763198,-173.956317284377
50933.0871057151,-25.4141625879817,-173.975334137405
51050.4999975361,-25.4543595283326,-173.994320815556
51168.1835540263,-25.4945557011917,-174.013277461037
51286.138399132,-25.5347511103636,-174.03220421598
51404.3651582381,-25.5749457596384,-174.051101222446
51522.8644581711,-25.6151396527911,-174.06996862243
51641.6369272026,-25.6553327935825,-174.08880655786
51760.6831950522,-25.6955251857587,-174.107615170604
51880.0038928915,-25.7357168330512,-174.126394602467
51999.599653347,-25.7759077391773,-174.1451449952
52119.4711105035,-25.8160979078397,-174.163866490499
52239.6188999074,-25.8562873427267,-174.18255923001
52360.0436585704,-25.8964760475123,-174.20122335533
52480.7460249726,-25.9366640258563,-174.219859008008
52601.726639066,-25.9768512814042,-174.238466329554
52722.9861422776,-26.0170378177874,-174.257045461435
52844.5251775134,-26.0572236386229,-174.275596545082
52966.3443891611,-26.0974087475139,-174.294119721893
53088.4444230941,-26.1375931480494,-174.31261513323
53210.8259266747,-26.1777768438043,-174.331082920432
53333.4895487574,-26.2179598383396,-174.349523224807
53456.4359396924,-26.2581421352025,-174.367936187643
53579.6657513294,-26.2983237379261,-174.386321950206
53703.1796370205,-26.3385046500297,-174.404680653745
53826.978251624,-26.3786848750189,-174.423012439495
53951.062251508,-26.4188644163855,-174.441317448678
54075.4322945533,-26.4590432776074,-174.459595822509
54200.0890401576,-26.499221462149,-174.477847702194
54325.0331492385,-26.5393989734611,-174.49607322894
54450.2652842373,-26.5795758149807,-174.514272543949
54575.7861091222,-26.6197519901315,-174.532445788429
54701.5962893923,-26.6599275023234,-174.550593103592
54827.6964920805,-26.7001023549529,-174.56871463066
54954.0873857575,-26.7402765514033,-174.586810510863
55080.7696405354,-26.7804500950441,-174.604880885448
55207.7439280708,-26.8206229892318,-174.622925895679
55335.0109215687,-26.8607952373093,-174.640945682838
55462.5712957861,-26.9009668426064,-174.658940388233
55590.4257270354,-26.9411378084395,-174.676910153195
55718.574893188,-26.9813081381119,-174.694855119086
55847.0194736781,-27.0214778349138,-174.712775427299
55975.760149506,-27.0616469021219,-174.73067121926
56104.797603242,-27.1018153430003,-174.748542636437
56234.1325190299,-27.1419831607996,-174.766389820335
56363.7655825904,-27.1821503587577,-174.784212912504
56493.6974812252,-27.2223169400993,-174.802012054541
56623.9289038202,-27.2624829080362,-174.819787388093
56754.4605408496,-27.3026482657673,-174.837539054858
56885.293084379,-27.3428130164787,-174.855267196593
57016.4272280696,-27.3829771633433,-174.87297195511
57147.8636671815,-27.4231407095217,-174.890653472285
57279.6030985777,-27.4633036581613,-174.908311890059
57411.6462207276,-27.5034660123969,-174.925947350442
57543.9937337105,-27.5436277753506,-174.943559995511
57676.6463392199,-27.5837889501318,-174.961149967422
57809.6047405666,-27.6239495398372,-174.978717408405
57942.8696426829,-27.6641095475509,-174.996262460772
58076.4417521259,-27.7042689763445,-175.013785266917
58210.3217770819,-27.744427829277,-175.031285969322
58344.5104273692,-27.7845861093947,-175.048764710558
58479.0084144428,-27.8247438197317,-175.066221633288
58613.8164513975,-27.8649009633093,-175.083656880272
58748.9352529723,-27.9050575431367,-175.10107059437
58884.3655355535,-27.9452135622105,-175.118462918542
59020.1080171791,-27.9853690235149,-175.135833995855
59156.163417542,-28.0255239300219,-175.153183969484
59292.5324579946,-28.065678284691,-175.170512982717
59429.2158615518,-28.1058320904695,-175.187821178957
59566.2143528956,-28.1459853502925,-175.205108701723
59703.5286583782,-28.1861380670828,-175.222375694658
59841.1595060265,-28.2262902437509,-175.239622301529
59979.1076255455,-28.2664418831953,-175.256848666231
60117.3737483223,-28.3065929883021,-175.274054932791
60255.9586074303,-28.3467435619455,-175.29124124537
60394.8629376325,-28.3868936069875,-175.308407748267
60534.0874753858,-28.4270431262779,-175.325554585922
60673.632958845,-28.4671921226547,-175.34268190292
60813.5001278662,-28.5073405989437,-175.359789843994
60953.6897240113,-28.5474885579585,-175.376878554029
61094.2024905516,-28.5876360025012,-175.393948178062
61235.0391724717,-28.6277829353614,-175.41099886129
61376.2005164738,-28.6679293593172,-175.428030749073
61517.6872709812,-28.7080752771344,-175.445043986932
61659.5001861425,-28.7482206915671,-175.462038720558
61801.6400138359,-28.7883656053576,-175.479015095815
61944.1075076724,-28.8285100212361,-175.49597325874
62086.9034230006,-28.8686539419212,-175.51291335555
62230.0285169102,-28.9087973701195,-175.529835532642
62373.4835482362,-28.9489403085258,-175.546739936601
62517.2692775628,-28.9890827598232,-175.5636267142
62661.3864672278,-29.0292247266831,-175.580496012403
62805.835881326,-29.0693662117649,-175.597347978373
62950.6182857139,-29.1095072177165,-175.61418275947
63095.7344480135,-29.1496477471739,-175.631000503258
63241.1851376161,-29.1897878027616,-175.647801357508
63386.9711256868,-29.2299273870923,-175.664585470202
63533.0931851685,-29.270066502767,-175.681352989533
63679.5520907857,-29.310205152375,-175.698104063915
63826.3486190489,-29.3503433384941,-175.714838841981
63973.4835482589,-29.3904810636904,-175.73155747259
64120.9576585102,-29.4306183305184,-175.748260104828
64268.771731696,-29.4707551415208,-175.764946888016
64416.9265515117,-29.5108914992291,-175.781617971706
64565.4229034595,-29.5510274061628,-175.798273505695
64714.2615748523,-29.5911628648301,-175.81491364002
64863.4433548178,-29.6312978777275,-175.831538524966
65012.969034303,-29.67143244734,-175.848148311069
65162.8394060782,-29.7115665761411,-175.864743149118
65313.0552647411,-29.7517002665926,-175.881323190163
65463.6174067214,-29.7918335211449,-175.897888585515
65614.5266302844,-29.8319663422369,-175.91443948675
65765.7837355359,-29.8720987322958,-175.930976045715
65917.389524426,-29.9122306937376,-175.947498414532
66069.3448007534,-29.9523622289664,-175.964006745599
66221.65037017,-29.992493340375,-175.980501191596
66374.3070401847,-30.0326240303449,-175.996981905487
66527.3156201679,-30.0727543012457,-176.013449040529
66680.6769213559,-30.1128841554357,-176.029902750269
66834.3917568552,-30.1530135952619,-176.046343188554
66988.4609416463,-30.1931426230594,-176.062770509531
67142.8852925889,-30.2332712411522,-176.079184867652
67297.6656284254,-30.2733994518525,-176.09558641768
67452.8027697858,-30.3135272574612,-176.111975314689
67608.2975391918,-30.3536546602676,-176.128351714075
67764.1507610611,-30.3937816625496,-176.144715771551
67920.3632617121,-30.4339082665736,-176.161067643159
68076.9358693677,-30.4740344745944,-176.177407485269
68233.8694141605,-30.5141602888552,-176.193735454586
68391.1647281365,-30.554285711588,-176.210051708155
68548.8226452597,-30.5944107450131,-176.22635640336
68706.8440014167,-30.6345353913392,-176.242649697934
68865.2296344211,-30.6746596527636,-176.258931749962
69023.9803840177,-30.714783531472,-176.275202717882
69183.0970918871,-30.7549070296385,-176.291462760492
69342.5806016503,-30.7950301494259,-176.307712036955
69502.4317588731,-30.835152892985,-176.323950706802
69662.6514110703,-30.8752752624554,-176.340178929936
69823.2404077105,-30.9153972599649,-176.356396866637
69984.1996002207,-30.9555188876297,-176.372604677566
70145.5298419905,-30.9956401475546,-176.38880252377
70307.2319883767,-31.0357610418325,-176.404990566688
70469.306896708,-31.0758815725448,-176.421168968151
70631.7554262895,-31.1160017417611,-176.437337890391
70794.5784384071,-31.1561215515396,-176.453497496042
70957.7767963321,-31.1962410039264,-176.469647948148
71121.3513653261,-31.2363601009562,-176.485789410165
71285.3030126452,-31.2764788446519,-176.501922045967
71449.6326075445,-31.3165972370246,-176.518046019848
71614.3410212834,-31.3567152800735,-176.534161496532
71779.4291271293,-31.3968329757863,-176.550268641171
71944.8978003631,-31.4369503261386,-176.566367619355
72110.7479182831,-31.4770673330943,-176.582458597113
72276.9803602101,-31.5171839986053,-176.598541740923
72443.5960074921,-31.5573003246118,-176.614617217708
72610.5957435085,-31.5974163130419,-176.630685194851
72777.9804536754,-31.6375319658119,-176.646745840191
72945.7510254499,-31.6776472848258,-176.662799322034
73113.9083483347,-31.7177622719761,-176.678845809154
73282.4533138834,-31.7578769291428,-176.694885470802
73451.3868157044,-31.797991258194,-176.710918476704
73620.7097494666,-31.8381052609858,-176.726944997075
73790.423012903,-31.878218939362,-176.742965202615
73960.5275058167,-31.9183322951543,-176.758979264522
74131.0241300846,-31.9584453301821,-176.774987354491
74301.913789663,-31.9985580462527,-176.790989644721
74473.1973905918,-32.038670445161,-176.806986307923
74644.8758409995,-32.0787825286896,-176.82297751732
74816.9500511082,-32.1188942986088,-176.838963446656
74989.4209332384,-32.1590057566764,-176.8549442702
75162.2894018133,-32.1991169046378,-176.870920162749
75335.5563733645,-32.2392277442259,-176.886891299638
75509.2227665361,-32.2793382771611,-176.902857856742
75683.2895020901,-32.3194485051511,-176.918820010481
75857.7575029111,-32.3595584298911,-176.934777937826
76032.6276940109,-32.3996680530636,-176.950731816305
76207.9010025339,-32.4397773763383,-176.966681824009
76383.5783577617,-32.4798864013722,-176.982628139594
76559.6606911182,-32.5199951298093,-176.998570942291
76736.1489361745,-32.5601035632811,-177.014510411908
76913.0440286535,-32.6002117034056,-177.030446728837
77090.3469064356,-32.6403195517884,-177.046380074059
77268.0585095628,-32.6804271100216,-177.062310629152
77446.1797802444,-32.7205343796844,-177.07823857629
77624.7116628616,-32.7606413623427,-177.094164098258
77803.6551039729,-32.8007480595495,-177.110087378449
77983.0110523183,-32.8408544728439,-177.126008600876
78162.7804588254,-32.8809606037523,-177.141927950173
78342.9642766136,-32.9210664537873,-177.157845611606
78523.5634609995,-32.9611720244481,-177.173761771072
78704.5789695022,-33.0012773172202,-177.189676615111
78886.0117618478,-33.0413823335758,-177.20559033091
79067.8627999748,-33.0814870749731,-177.221503106306
79250.1330480394,-33.1215915428566,-177.237415129796
79432.8234724204,-33.1616957386572,-177.253326590541
79615.9350417241,-33.2017996637915,-177.269237678371
79799.4687267899,-33.2419033196623,-177.285148583795
79983.425500695,-33.2820067076583,-177.301059498002
80167.8063387601,-33.3221098291542,-177.316970612871
80352.6122185539,-33.3622126855102,-177.332882120974
80537.8441198988,-33.4023152780722,-177.348794215586
80723.5030248759,-33.442417608172,-177.364707090687
80909.5899178303,-33.4825196771267,-177.380620940971
81096.1057853761,-33.5226214862386,-177.396535961853
81283.0516164019,-33.5627230367958,-177.412452349472
81470.428402076,-33.6028243300712,-177.4283703007
81658.2371358512,-33.6429253673232,-177.444290013149
81846.4788134709,-33.683026149795,-177.460211685173
82035.1544329738,-33.7231266787149,-177.476135515882
82224.264994699,-33.763226955296,-177.492061705141
82413.8115012921,-33.8033269807361,-177.507990453582
82603.7949577097,-33.8434267562178,-177.523921962605
82794.2163712253,-33.8835262829082,-177.539856434391
82985.0767514341,-33.9236255619586,-177.555794071906
83176.3771102589,-33.963724594505,-177.571735078906
83368.1184619552,-34.0038233816675,-177.587679659945
83560.3018231165,-34.0439219245502,-177.603628020383
83752.92821268,-34.0840202242413,-177.619580366392
83945.9986519314,-34.1241182818129,-177.635536904961
84139.5141645112,-34.1642160983207,-177.651497843908
84333.4757764192,-34.2043136748044,-177.66746339188
84527.8845160206,-34.2444110122868,-177.683433758365
84722.7414140512,-34.2845081117745,-177.6994091537
84918.0475036229,-34.324604974257,-177.715389789074
85113.8038202292,-34.3647016007073,-177.731375876535
85310.0114017505,-34.4047979920811,-177.747367629003
85506.6712884598,-34.4448941493172,-177.763365260271
85703.7845230284,-34.4849900733371,-177.779368985016
85901.352150531,-34.5250857650449,-177.795379018804
86099.3752184515,-34.5651812253271,-177.8113955781
86297.8547766884,-34.6052764550527,-177.827418880271
86496.7918775607,-34.6453714550727,-177.8434491436
86696.187575813,-34.6854662262202,-177.859486587286
86896.0429286215,-34.7255607693104,-177.875531431459
87096.3589955994,-34.7656550851398,-177.891583897182
87297.1368388024,-34.805749174487,-177.90764420646
87498.3775227349,-34.8458430381117,-177.92371258225
87700.0821143547,-34.8859366767549,-177.939789248466
87902.2516830796,-34.9260300911388,-177.955874429988
88104.8873007926,-34.9661232819666,-177.97196835267
88307.9900418474,-35.0062162499221,-177.988071243348
88511.5609830747,-35.0463089956699,-178.004183329846
88715.6012037872,-35.0864015198549,-178.020304840986
88920.1117857859,-35.1264938231023,-178.036436006598
89125.0938133656,-35.1665859060174,-178.052577057522
89330.5483733205,-35.2066777691855,-178.068728225622
89536.4765549504,-35.2467694131716,-178.084889743792
89742.8794500658,-35.2868608385201,-178.101061845962
89949.7581529944,-35.3269520457548,-178.117244767112
90157.1137605866,-35.3670430353788,-178.133438743273
90364.947372221,-35.4071338078741,-178.149644011543
90573.2600898109,-35.4472243637014,-178.165860810088
90782.0530178094,-35.4873147033001,-178.182089378158
90991.327263216,-35.5274048270877,-178.198329956088
91201.0839355818,-35.5674947354602,-178.214582785313
91411.3241470158,-35.6075844287913,-178.230848108373
91622.0490121907,-35.6476739074327,-178.247126168924
91833.2596483488,-35.6877631717133,-178.263417211742
92044.9571753078,-35.7278522219395,-178.279721482739
92257.142715467,-35.7679410583947,-178.296039228968
92469.8173938129,-35.8080296813393,-178.312370698629
92682.9823379255,-35.8481180910101,-178.328716141084
92896.6386779842,-35.8882062876204,-178.345075806863
93110.7875467736,-35.9282942713597,-178.361449947672
93325.4300796896,-35.9683820423934,-178.377838816404
93540.5674147457,-36.0084696008625,-178.394242667149
93756.2006925785,-36.0485569468836,-178.410661755199
93972.3310564542,-36.0886440805481,-178.427096337064
94188.9596522745,-36.1287310019227,-178.443546670475
94406.0876285827,-36.1688177110485,-178.460013014398
94623.7161365696,-36.2089042079413,-178.476495629039
94841.84633008,-36.2489904925908,-178.492994775859
95060.4793656184,-36.2890765649605,-178.50951071758
95279.6164023554,-36.3291624249877,-178.526043718196
95499.2586021338,-36.3692480725828,-178.542594042982
95719.4071294746,-36.4093335076294,-178.559161958503
95940.0631515835,-36.4494187299837,-178.575747732627
96161.2278383566,-36.4895037394746,-178.592351634533
96382.9023623871,-36.5295885359029,-178.608973934719
96605.0878989714,-36.5696731190412,-178.625614905017
96827.7856261149,-36.609757488634,-178.642274818598
97050.996724539,-36.6498416443968,-178.658953949986
97274.7223776865,-36.689925586016,-178.675652575066
97498.9637717286,-36.7300093131488,-178.692370971094
97723.722095571,-36.7700928254225,-178.709109416711
97948.9985408598,-36.8101761224346,-178.725868191949
98174.7943019883,-36.850259203752,-178.742647578245
98401.1105761032,-36.8903420689111,-178.759447858449
98627.9485631108,-36.9304247174172,-178.776269316835
98855.3094656836,-36.9705071487442,-178.793112239114
99083.1944892665,-37.0105893623342,-178.809976912444
99311.6048420831,-37.0506713575975,-178.826863625438
99540.5417351424,-37.0907531339117,-178.843772668179
99770.006382245,-37.1308346906216,-178.860704332227
99999.9999999896,-37.170916027039,-178.877658910635
100230.52380778,-37.210997142442,-178.894636697955
100461.579027829,-37.2510780360748,-178.911637990253
100693.16688517,-37.2911587071473,-178.928663085119
100925.288607658,-37.3312391548348,-178.945712281677
101157.945425979,-37.3713193782772,-178.962785880598
101391.138573657,-37.4113993765793,-178.979884184114
101624.869287059,-37.4514791488096,-178.997007496022
101859.138805401,-37.4915586940006,-179.014156121705
102093.948370757,-37.5316380111478,-179.031330368136
102329.299228065,-37.5717170992097,-179.048530543894
102565.19262513,-37.611795957107,-179.065756959177
102801.629812637,-37.6518745837226,-179.083009925808
103038.612044151,-37.6919529779008,-179.100289757255
103276.140576129,-37.7320311384469,-179.117596768635
103514.216667924,-37.7721090641269,-179.134931276734
103752.84158179,-37.8121867536669,-179.152293600013
103992.016582895,-37.8522642057528,-179.169684058623
104231.742939319,-37.8923414190295,-179.18710297442
104472.021922069,-37.9324183921007,-179.20455067097
104712.854805079,-37.9724951235284,-179.222027473571
104954.242865221,-38.0125716118323,-179.239533709258
105196.187382311,-38.0526478554893,-179.25706970682
105438.689639115,-38.0927238529332,-179.274635796811
105681.750921355,-38.1327996025536,-179.292232311565
105925.372517718,-38.1728751026962,-179.309859585206
106169.555719861,-38.2129503516617,-179.327517953663
106414.30182242,-38.2530253477053,-179.345207754683
106659.612123015,-38.2931000890365,-179.362929327843
106905.487922254,-38.3331745738182,-179.380683014566
107151.930523749,-38.3732488001662,-179.398469158131
107398.941234113,-38.4133227661487,-179.416288103689
107646.521362972,-38.4533964697859,-179.434140198276
107894.672222971,-38.493469909049,-179.452025790826
108143.395129782,-38.5335430818599,-179.469945232186
108392.691402109,-38.5736159860907,-179.487898875128
108642.562361695,-38.6136886195626,-179.505887074364
108893.009333332,-38.6537609800458,-179.523910186561
109144.033644864,-38.6938330652589,-179.541968570354
109395.636627198,-38.7339048728676,-179.560062586359
109647.819614307,-38.7739764004848,-179.578192597191
109900.58394324,-38.8140476456696,-179.596358967472
110153.93095413,-38.8541186059268,-179.614562063854
110407.861990196,-38.8941892787058,-179.632802255026
110662.378397755,-38.9342596614006,-179.651079911732
110917.481526228,-38.9743297513487,-179.669395406787
111173.172728147,-39.0143995458302,-179.687749115088
111429.453359161,-39.0544690420677,-179.706141413633
111686.324778044,-39.094538237225,-179.724572681534
111943.788346703,-39.1346071284067,-179.74304330003
112201.845430184,-39.1746757126574,-179.761553652508
112460.497396681,-39.214743986961,-179.780104124512
112719.745617539,-39.2548119482397,-179.798695103763
112979.591467268,-39.2948795933535,-179.817326980172
113240.036323544,-39.3349469190994,-179.836000145856
113501.081567219,-39.3750139222104,-179.854714995156
113762.728582331,-39.4150805993549,-179.873471924647
114024.978756105,-39.455146947136,-179.892271333161
114287.833478965,-39.4952129620903,-179.911113621799
114551.294144541,-39.5352786406875,-179.929999193948
114815.362149676,-39.575343979329,-179.948928455296
115080.038894431,-39.6154089743478,-179.967901813851
115345.325782097,-39.655473622007,-179.986919679953
115611.224219197,-39.6955379184992,179.994017533704
115877.7356155,-39.7356018599455,179.974909412059
116144.861384022,-39.7756654423949,179.955755537667
116412.602941037,-39.8157286618228,179.936555490681
116680.961706084,-39.8557915141306,179.917308848836
116949.939101974,-39.8958539951448,179.898015187431
117219.5365548,-39.9359161006154,179.878674079315
117489.75549394,-39.9759778262156,179.859285094864
117760.597352068,-40.0160391675407,179.839847801968
118032.06356516,-40.0561001201069,179.820361766014
118304.155572504,-40.0961606793504,179.800826549867
118576.874816703,-40.1362208406264,179.781241713848
118850.222743689,-40.1762805992081,179.761606815727
119124.200802725,-40.2163399502854,179.741921410693
119398.810446414,-40.2563988889645,179.722185051346
119674.053130711,-40.2964574102659,179.70239728767
119949.930314925,-40.3365155091242,179.682557667024
120226.443461728,-40.3765731803863,179.662665734115
120503.594037167,-40.4166304188107,179.642721030987
120781.383510665,-40.4566872190664,179.622723096996
121059.813355035,-40.4967435757314,179.602671468795
121338.885046485,-40.5367994832919,179.582565680316
121618.600064624,-40.5768549361407,179.562405262749
121898.959892473,-40.6169099285767,179.542189744522
122179.966016474,-40.6569644548029,179.521918651285
122461.619926492,-40.6970185089257,179.501591505889
122743.923115827,-40.7370720849536,179.481207828366
123026.877081225,-40.7771251767956,179.460767135913
123310.483322877,-40.8171777782605,179.440268942865
123594.743344438,-40.8572298830549,179.419712760685
123879.658653023,-40.8972814847825,179.399098097936
124165.230759228,-40.9373325769426,179.378424460266
124451.461177125,-40.9773831529286,179.357691350385
124738.351424281,-41.0174332060267,179.336898268046
125025.903021758,-41.0574827294146,179.316044710026
125314.117494128,-41.0975317161601,179.295130170103
125602.996369474,-41.1375801592196,179.274154139036
125892.541179403,-41.1776280514368,179.253116104548
126182.753459053,-41.217675385541,179.232015551298
126473.634747101,-41.2577221541459,179.210851960868
126765.186585771,-41.2977683497478,179.189624811735
127057.41052084,-41.3378139647246,179.168333579256
127350.308101652,-41.3778589913337,179.146977735641
127643.88088112,-41.4179034217105,179.125556749935
127938.130415738,-41.4579472478674,179.104070087998
128233.058265588,-41.4979904616917,179.082517212477
128528.665994347,-41.5380330549438,179.060897582792
128824.955169299,-41.5780750192561,179.039210655107
129121.927361339,-41.6181163461312,179.017455882314
129419.584144984,-41.6581570269397,178.995632714007
129717.927098381,-41.6981970529194,178.973740596459
130016.957803315,-41.7382364151726,178.951778972603
130316.677845216,-41.7782751046651,178.929747282008
130617.08881317,-41.8183131122241,178.907644960854
130918.192299926,-41.8583504285364,178.885471441914
131219.989901906,-41.8983870441465,178.863226154525
131522.483219209,-41.9384229494552,178.840908524569
131825.673855626,-41.9784581347171,178.818517974449
132129.563418643,-42.0184925900391,178.796053923067
132434.153519452,-42.0585263053784,178.773515785795
132739.445772959,-42.0985592705405,178.750902974459
133045.441797794,-42.1385914751774,178.72821489731
133352.143216318,-42.1786229087853,178.705450959
133659.551654629,-42.2186535607029,178.682610560562
133967.668742579,-42.258683420109,178.659693099381
134276.496113771,-42.2987124760208,178.636697969175
134586.03540558,-42.3387407172914,178.613624559966
134896.28825915,-42.3787681326082,178.590472258054
135207.256319413,-42.41879471049,178.567240446001
135518.941235089,-42.4588204392854,178.543928502596
135831.3446587,-42.4988453071706,178.520535802836
136144.46824658,-42.5388693021466,178.497061717899
136458.313658877,-42.5788924120375,178.473505615119
136772.88255957,-42.6189146244879,178.449866857961
137088.17661647,-42.6589359269605,178.426144805996
137404.197501236,-42.6989563067341,178.402338814871
137720.946889379,-42.7389757509006,178.37844823629
138038.426460273,-42.7789942463632,178.354472417984
138356.637897163,-42.8190117798336,178.330410703684
138675.582887173,-42.8590283378294,178.306262433097
138995.26312132,-42.8990439066718,178.28202694188
139315.680294515,-42.939058472483,178.257703561611
139636.836105578,-42.9790720211834,178.233291619764
139958.732257246,-43.0190845384893,178.208790439684
140281.37045618,-43.0590960099099,178.184199340554
140604.752412976,-43.0991064207448,178.159517637375
140928.879842172,-43.1391157560812,178.134744640936
141253.75446226,-43.1791240007912,178.109879657784
141579.377995692,-43.2191311395288,178.084921990201
141905.752168893,-43.2591371567273,178.059870936174
142232.878712266,-43.2991420365961,178.034725789367
142560.759360203,-43.3391457631181,178.009485839094
142889.395851094,-43.3791483200466,177.98415037029
143218.789927338,-43.4191496909023,177.958718663484
143548.943335349,-43.4591498589701,177.933189994769
143879.857825568,-43.4991488072965,177.907563635777
144211.535152471,-43.5391465186858,177.881838853645
144543.977074577,-43.5791429756975,177.856014910991
144877.18535446,-43.619138160643,177.830091065883
145211.161758758,-43.6591320555819,177.804066571811
145545.90805818,-43.6991246423193,177.777940677655
145881.426027518,-43.7391159024023,177.751712627661
146217.717445655,-43.7791058171164,177.725381661407
146554.784095575,-43.8190943674822,177.698947013773
146892.62776437,-43.8590815342521,177.672407914916
147231.250243255,-43.8990672979067,177.645763590236
147570.653327573,-43.939051638651,177.619013260347
147910.838816804,-43.9790345364112,177.592156141048
148251.808514579,-44.0190159708308,177.565191443292
148593.564228684,-44.058995921267,177.538118373155
148936.107771075,-44.0989743667868,177.510936131806
149279.440957883,-44.1389512861634,177.483643915477
149623.565609426,-44.1789266578724,177.456240915429
149968.48355022,-44.2189004600877,177.428726317929
150314.196608985,-44.2588726706776,177.401099304207
150660.706618657,-44.2988432672009,177.373359050437
151008.015416398,-44.3388122269027,177.345504727696
151356.124843604,-44.3787795267107,177.317535501939
151705.036745916,-44.4187451432306,177.289450533964
152054.752973232,-44.4587090527419,177.261248979381
152405.275379712,-44.498671231194,177.232929988582
152756.60582379,-44.5386316542016,177.204492706705
153108.746168186,-44.5785902970404,177.175936273607
153461.698279912,-44.6185471346426,177.147259823827
153815.464030286,-44.6585021415927,177.118462486557
154170.045294938,-44.6984552921226,177.089543385607
154525.443953824,-44.738406560107,177.060501639376
154881.66189123,-44.7783559190592,177.031336360816
155238.700995791,-44.8183033421257,177.002046657398
155596.56316049,-44.8582488020821,176.972631631084
155955.250282678,-44.8981922713277,176.94309037829
156314.764264078,-44.9381337218808,176.913421989855
156675.107010797,-44.9780731253738,176.883625551006
157036.280433337,-45.0180104530482,176.853700141324
157398.286446604,-45.0579456757492,176.823644834713
157761.126969917,-45.097878763921,176.793458699366
158124.80392702,-45.1378096876009,176.763140797729
158489.319246093,-45.1777384164147,176.732690186468
158854.67485976,-45.217664919571,176.702105916438
159220.872705099,-45.2575891658557,176.671387032644
159587.914723655,-45.2975111236266,176.64053257421
159955.802861449,-45.3374307608077,176.609541574345
160324.539068986,-45.3773480448839,176.578413060307
160694.125301269,-45.4172629428947,176.547146053369
161064.563517809,-45.457175421429,176.515739568785
161435.85568263,-45.4970854466187,176.484192615756
161808.003764288,-45.5369929841332,176.452504197393
162181.009735874,-45.5768979991732,176.420673310685
162554.87557503,-45.6168004564643,176.388698946462
162929.603263953,-45.6567003202515,176.356580089359
163305.194789415,-45.6965975542921,176.324315717785
163681.652142762,-45.7364921218502,176.291904803886
164058.977319935,-45.7763839856898,176.259346313507
164437.172321474,-45.8162731080681,176.22663920616
164816.239152532,-45.8561594507296,176.193782434988
165196.179822882,-45.8960429748988,176.16077494673
165576.996346934,-45.9359236412738,176.127615681683
165958.690743737,-45.9758014100193,176.09430357367
166341.265036998,-46.0156762407597,176.060837550002
166724.721255087,-46.0555480925723,176.027216531442
167109.061431051,-46.0954169239798,175.993439432173
167494.287602624,-46.1352826929434,175.959505159757
167880.401812237,-46.1751453568556,175.925412615104
168267.406107027,-46.2150048725325,175.891160692433
168655.302538855,-46.2548611962065,175.856748279236
169044.093164307,-46.2947142835189,175.822174256247
169433.780044713,-46.3345640895121,175.787437497399
169824.365246155,-46.3744105686216,175.752536869793
170215.850839475,-46.4142536746687,175.71747123366
170608.238900292,-46.4540933608521,175.682239442327
171001.531509009,-46.4939295797401,175.646840342178
171395.730750823,-46.5337622832622,175.61127277262
171790.838715739,-46.5735914227011,175.575535566048
172186.857498581,-46.6134169486842,175.539627547807
172583.789199,-46.6532388111754,175.503547536156
172981.63592149,-46.6930569594661,175.467294342234
173380.399775394,-46.7328713421669,175.430866770023
173780.082874917,-46.7726819071985,175.394263616311
174180.687339141,-46.8124886017833,175.357483670659
174582.21529203,-46.8522913724358,175.320525715361
174984.668862445,-46.8920901649539,175.283388525413
175388.050184156,-46.9318849244097,175.246070868473
175792.361395849,-46.97167559514,175.208571504829
176197.604641142,-47.0114621207366,175.170889187358
176603.782068596,-47.0512444440373,175.133022661499
177010.895831721,-47.0910225071158,175.094970665209
177418.948088996,-47.1307962512722,175.056731928932
177827.941003871,-47.1705656170227,175.018305175562
178237.876744788,-47.2103305440897,174.979689120411
178648.757485184,-47.2500909713919,174.940882471169
179060.585403508,-47.2898468370335,174.901883927872
179473.362683232,-47.3295980782944,174.862692182867
179887.091512858,-47.369344631619,174.823305920776
180301.774085936,-47.4090864326059,174.783723818464
180717.412601071,-47.448823415997,174.743944544999
181134.009261939,-47.4885555156668,174.703966761625
181551.566277292,-47.5282826646108,174.663789121722
181970.085860977,-47.5680047949347,174.623410270773
182389.570231942,-47.607721837843,174.582828846334
182810.021614253,-47.6474337236275,174.542043477994
183231.442237099,-47.6871403816556,174.501052787348
183653.834334813,-47.7268417403584,174.459855387958
184077.200146874,-47.7665377272194,174.418449885325
184501.541917926,-47.8062282687617,174.37683487685
184926.861897786,-47.8459132905365,174.335008951809
185353.162341459,-47.8855927171099,174.292970691315
185780.445509148,-47.9252664720516,174.250718668285
186208.713666265,-47.9649344779211,174.208251447413
186637.969083445,-48.0045966562557,174.165567585137
187068.214036558,-48.0442529275573,174.122665629603
187499.45080672,-48.0839032112793,174.079544120641
